X	Y	Z
43.4493635597948	16.6910981365807	68.4237726704817
63.1316945458151	26.0225557499442	67.9914283182564
47.1559213556193	9.9505734533218	68.368862701053
69.4769575061308	28.3149318217382	65.9900565371696
47.8704477689583	15.501218407811	88.4416089253488
52.3905942952817	24.6504146174623	67.3350004669633
46.6754646049388	20.7368216080045	49.1205920850377
32.5791430829645	17.2735945885603	60.4342348335294
41.6509674913126	6.21408978903415	80.7344309549545
60.4706777871466	12.5407042438643	63.9427608146928
50.1617961488008	20.7432544911637	63.7368522217015
47.3008101516958	24.2141028226248	63.0105786113653
48.5037129437667	5.61002804948533	62.3426498241204
64.1982808704283	22.9122493452	64.3266733973201
54.8560058150311	21.1913376555677	73.9497185545702
42.4095348568056	8.64574319811394	77.2434329134627
43.9100726815577	25.9376644118259	68.151939415081
53.4303508409531	19.6076918991249	65.880239329637
66.5465679706139	32.4612447507227	85.4429019244799
54.6769459707242	15.3231597187389	61.5361555299866
41.6484877169093	17.4736880543739	53.5963866707952
49.6653523949453	18.674260150409	58.7378795737013
46.8517502073509	22.6065597458666	65.5453507493088
49.4337900961249	12.8849724321648	86.3064690946335
27.0841262912686	24.4450995358016	66.4768728462423
56.921425575246	39.4819535365042	65.8307814730508
58.0287893455716	27.082937378587	76.0111821370965
48.330551716279	14.6426702150681	74.6422172655742
46.9954600272996	-5.00617287503304	63.1132768526847
50.9879563662492	22.7829860999149	88.264952750207
43.4868095225751	17.6600797901026	90.4244561161262
57.9447212437805	25.6368580802548	67.863674972636
43.4963085416005	24.6682465325831	56.7167475944332
43.8868286546787	38.5917336749937	75.8613884059352
49.4588617556322	10.2617930922778	71.8672515561416
44.865325012444	15.8941985458472	80.1893259853683
47.9927998857252	5.14429192639916	73.835782942889
39.8596903296753	15.4348932931326	79.0308049566012
36.5745596122264	18.054589718051	84.5606852717898
41.3275659661347	27.1966193905858	75.9793719246773
55.3593444184225	10.0281848919218	61.9910063129787
45.0321066416437	17.0646299963699	59.6554716229793
44.4196995737059	23.1290460187208	66.3757308321411
57.4364602528013	26.1285013911634	64.0238548748338
44.1243785253271	33.1265376529541	76.6480794859288
43.6433575956742	40.1750186578172	60.1474048301376
46.2133573069278	14.0994268925726	76.5897706410857
47.8581605594906	27.3831261921068	80.6485712254244
70.1051863580145	26.3036054311595	66.1809612293421
52.7453659649656	30.7752219441349	61.6618846955418
57.5695048451372	20.3293715791476	63.9065962225261
45.6703009025738	29.0375135038995	73.602716806435
51.0919248238963	27.3202260391194	77.0108920940727
53.3927361608018	27.7031750433078	79.6787134536402
48.2966993848202	14.8479133477056	75.3390677658412
59.1101343011676	33.8405697883762	77.1023144635848
66.6424222747829	26.5598207976865	77.4666314130961
38.6533144351224	20.6503072327806	71.8714827451403
47.607383472521	22.8702497303069	78.8851139528189
32.0548170486763	8.93162122113242	67.3287930355392
43.9559448086662	33.2346949528449	64.3591350067844
27.7061560901685	13.8373459990965	61.7973879008833
46.1589467482431	9.1024943419282	68.6742204811471
57.1100623649964	8.16273074807554	70.5531186024876
57.1692143849077	13.3463332411971	70.8839738439441
59.5418315938051	34.0449936475744	62.1597905519614
55.239628196021	15.3352965986475	68.9474592257725
44.1273960235845	14.523937204818	71.7511176954584
47.3780011499988	28.1849009096289	71.9717975934763
39.4821649760222	8.94964994243664	73.6698514444622
43.5801337952826	6.22446821231411	74.9395641036573
55.8420196693934	15.0081041148836	75.3983771212169
58.2479416849877	21.8347550115352	66.5685745061514
44.3194730812523	-0.529546111340395	69.3452824456887
55.6962564167693	33.5744947944717	66.1540570551075
54.7752926231339	19.1129394775683	45.9718206914536
70.5491493350409	23.6299906136747	59.4119388037354
50.0025171469549	21.3794436460265	63.6903076511805
44.7552651058156	14.746349726318	86.0449319483197
48.3945620474556	21.5117172763436	79.3817543578196
39.1307686186647	29.5926698203249	83.3091020023223
45.0516703553486	34.8591930402507	60.3684501207474
48.0956386304625	0.220642398561189	77.1288816879203
54.7393177842474	23.3599836541395	59.2618845519286
64.4490056617561	18.84737685789	77.3309760978073
54.851565355851	12.1795568870398	76.9329206162543
38.779238217648	34.8563239314319	74.4917777494527
46.6449265361984	-11.9101263044827	69.975355367112
54.6320304320789	21.0334657037527	63.3389664799698
65.9082933201407	29.5718479091265	72.6426466842542
66.5931138107794	42.7942405341075	71.8904027566101
43.0501098391555	18.4323441937819	68.4110724226619
52.5090350082979	17.2520549756183	87.2227551191405
59.9519798786892	13.0146696071523	77.1795590782471
56.2257440823223	37.1294767925025	62.7187512612918
48.5074536757961	17.0915075778216	78.7508187098638
46.3402750631756	10.1622082099775	89.9436660667855
57.7276838029088	42.1961066971825	67.3494271935694
43.3043840460299	25.5910977394168	50.7979873319312
58.1392283150563	20.4312605266797	83.887491337082
57.0207052092248	-6.66149034824983	81.8140062392581
46.7484567410455	11.325542993557	90.2918590855302
55.7193941473943	13.4207790100561	77.6869923986861
55.7873130444272	42.3687876210444	57.5086450990755
41.7684292362215	10.4817538198961	76.7111307200486
45.7159299193796	15.6923137380034	75.7037887954918
37.7929032345192	24.621815113276	61.6859292844515
41.1675419684653	14.2163362242027	63.0651537117191
48.2488514615317	9.29909716471396	77.4513791373276
54.9876071719239	19.8768043503958	56.5786576909792
44.0697903147673	16.100217427964	77.1822629440727
46.1753051986468	14.402799970589	86.7863821046518
33.9476831530903	19.5311004595369	69.4038034847743
62.119623081637	21.1806913630574	77.6645478945335
49.3923231645285	19.2114924114121	66.9819139253754
33.0629603205013	28.6115520976645	67.0112327184963
47.2450008081917	15.2183759321039	61.496991672811
38.7428913217633	20.4217006497971	83.2803808195724
45.6506604809436	8.26192841526304	54.3156450246964
57.384439664657	-0.258861763607577	76.6628564605865
42.0935649247286	3.48136001832317	73.1467900242287
69.2412204546645	23.1784726668608	74.1279219319786
49.3700750068327	31.6317910469856	82.9142161190206
31.0456769895724	24.4809097394266	59.5235640987802
49.64644361044	11.7719246659049	86.5961165878797
74.0308371939743	13.3526169449458	49.6297842002911
61.613407650854	24.0260528705951	60.8461517208558
47.0740646917882	3.65298229219194	55.3876626975848
53.0600421670239	24.6104990812461	87.6231575933779
57.3373341362123	18.2626032369103	58.9099169673942
47.0943021956625	27.0437878165715	84.8686244128955
46.208724949933	23.5362446059416	78.9512774406876
52.7451314507116	3.70858435268219	71.4171791033638
58.019275623677	23.1305887651042	65.5645099116512
55.6181994951463	30.7967187354116	72.6156883136607
42.0361663292059	2.07608195206658	75.0056267794723
34.0464295165935	9.98787952188486	68.3181588214398
53.7696860617345	13.6860051419785	85.5813033815623
59.3062869222644	13.206123904334	45.158984446239
58.264013556987	21.8161587575957	78.7169982890026
46.8806182017421	11.3725942597511	78.5810418476263
44.1978175142482	20.2456712034534	69.9161833604341
50.9064299534946	13.0436620941014	78.2631381699792
53.8952197043869	21.6563223115801	56.1965670297246
40.1982398218204	24.2262953720061	67.4801555379688
50.5752436107932	17.3336426948774	84.0160729621251
37.2277054636463	9.21614333176345	65.7160356823058
45.9888255891334	9.86935439815377	66.1714557538035
66.1160807561427	36.8442444843198	84.2861713063159
74.2915437665124	9.98948415403969	61.2485095494473
46.2169655913157	48.3700670943151	76.7261889419253
46.2380254237913	34.7495823190533	61.4367273488176
62.189596555948	24.2660166568106	64.9378273366698
36.6124941522227	27.1652865151407	69.4057133735149
34.0514137147717	28.7769508846286	74.250506046489
47.8089889438722	19.6413084197722	68.1712083765226
65.6510467292402	28.9092058633933	72.2116777075684
55.5116948501803	25.3009003212194	62.3555171610611
55.9190379472862	11.2252940547244	77.4540008516811
52.9928953372821	11.5757686756028	59.8252455836424
57.6488676744275	8.04515500680338	65.1053013574069
55.6280201306501	20.1177134454395	72.648851801958
60.0698930936915	25.6857788131347	81.8966550056088
43.6690774101994	26.7872797901445	96.2602507194031
58.5029372525526	15.2116276935828	68.3912219995243
52.5609011463086	21.811424015931	75.2576380056636
51.2297617096555	23.2863097926018	55.7888683667259
51.2185996741453	25.3957911047423	69.4708344402095
63.7426231152085	37.0046385572948	51.7822034918131
42.7673067662827	43.890076022535	78.9826118164689
31.4761798624043	33.2657260478148	64.1672592570223
38.1257705047775	9.30513010672765	71.045039925778
47.0517976082767	26.8316316786616	63.7485567509565
32.8818530276339	26.5487483546741	51.4715190787244
40.7076999304761	32.0017435473937	58.8689853004139
55.2479731037281	35.7183532033983	52.5337607102151
62.0949284433493	18.7178721403931	64.5912883847048
48.6263926024154	14.4240420901086	81.2034736978069
44.8814701239503	5.04269271603729	56.6428912936531
57.3969105341613	11.0956756137813	83.793338968786
43.9161807662909	20.9817707937457	75.08471171007
55.6572792505877	13.1418903712772	65.3217049242026
62.0010134039649	29.5555624477778	75.18753174176
66.7147403823746	23.3604465184044	69.0909607539343
29.1196794116622	23.4385837359105	63.2936728623413
34.8269801527519	23.559376166085	66.6059671121275
51.1112027903202	17.9318323698996	58.6276812473394
52.6527163498955	13.1784388909325	85.6825247870219
42.4837179971464	20.1237525802571	66.1925397382541
42.8766715256506	41.0960872939073	76.9852600646704
53.0516501760123	12.113940126594	60.5230851244778
49.5424899024024	9.69904023352607	67.8446131070301
38.9706524840098	22.9082876220916	68.0690474214817
21.7092821451326	13.9077751278023	87.2913831282328
54.8011526664469	19.9754495164787	75.9147984323779
54.6392613533843	29.9910730156432	65.2970029902499
38.7437136880766	33.1086203483255	69.0119896986202
53.7603790472232	41.1722086019275	85.0898440130343
51.0810105677263	23.0404425769413	75.7671750485877
52.8015636014656	22.8108490914182	88.4378460380429
34.8871106900631	14.9266541870509	68.2508655524203
53.8028973897626	52.6583614025176	93.27162810312
54.290482716263	2.7111690017517	88.0248848577004
48.9069880677719	39.941941060681	55.2981640485604
41.7749128136142	12.4901551851575	64.7015965815777
53.961970022617	27.6276520714217	85.577343457054
58.787238942077	31.2652461062897	65.3441424489027
58.1437110350265	24.1120812620038	84.6875102101776
61.5240739199887	21.3850976456725	56.5789892931343
49.342663891467	20.7009379466983	55.9497905309809
69.880410655081	29.0524727328601	80.9549990184384
57.9631787757161	9.00801673906832	83.7115965859389
59.3403428206009	21.1409641468953	84.7723838871302
63.1295316464967	7.68655736903246	59.0038318625968
42.8785113670945	33.8476872570583	86.2534070123947
43.8653887975824	14.7363373520411	72.668954911331
22.1522685471266	25.8046468215703	79.7894173364374
39.8831235553406	12.8652552467932	77.1789280096401
40.8352651435382	24.6852145290723	59.8597471862203
58.8933147146499	10.704552603883	74.4689449680437
42.6748396220624	20.8326010879503	79.2066792010984
57.7970999475389	17.308242039719	72.1424245543933
43.5944011995483	25.3481804305657	69.788293713749
28.5063043930088	9.08450068434631	67.8065562359024
53.687026426213	14.0915650150472	83.0482485925779
55.0044724315527	19.4255623654254	71.1094083640762
57.1711189374124	16.2377500324131	63.80717116251
61.9679582707989	27.0098943285152	58.768047300669
54.8661986592872	12.5224167820111	82.780272653977
60.5018838061712	19.606175852492	71.7062796253785
64.2670090452891	17.6626635840019	56.9370722283055
38.1787646029054	22.7007833042598	87.2600653273292
47.5780164947649	24.2381251991918	78.8714711651192
70.900804079161	26.5229332209706	63.2674692803896
62.6049970021215	24.1677656668655	53.6625854924021
43.8342782134351	23.2941459694329	68.4382495730903
34.0425965923848	20.6029297876347	73.8338446846972
53.4002435971981	12.2814618922508	74.7356394145708
35.0350023481785	9.75828250492157	65.9831746458502
62.2703427900911	17.9618057765831	65.4057379481049
62.1769557294543	16.0087602687075	74.8889557132909
46.9034884498982	21.0698379636293	78.6245159616776
52.1894138594738	15.2937895510813	67.9762909193027
66.8512830618081	-2.57396838577706	71.8915878461308
59.452497274607	21.6387212915456	65.8825783146911
54.9218120575186	16.1982455085208	57.7776683743825
42.7724929700316	27.6595594569024	76.7425301573658
56.6672127210579	6.60223444701365	74.3792578006849
43.9038899519512	36.5779075849131	62.8182180088553
46.4340232855802	14.8978208823268	73.1141919882623
44.5828496171504	36.3411255790199	82.4292879513706
61.6697507486291	32.9922958838862	75.8370323539155
66.3282728916792	6.06703451099762	77.7584238221977
52.3868623036147	18.9933712763224	103.363471575153
36.7155991055631	38.7829257644109	92.0782063524765
85.6278682528315	25.7818120472646	78.433710050306
48.7867750079992	19.7748921758316	75.0627636635615
31.8437670991741	25.2893957771517	88.0720958344223
68.8686236641971	16.619971316073	74.6625619119415
63.7482540885352	30.6394397660634	62.6368334451237
45.8836198410191	20.7848574374517	82.7544489322169
53.9175907904223	13.5724521453121	68.6447077467612
52.6750898770094	22.3634581189031	48.0058480035318
61.854508129353	12.2159122509288	58.969461434033
59.4128692151564	13.4775479475645	61.4471536213272
61.9161367207774	29.4023981424886	73.9620358052297
43.1271724087541	20.2898646700965	80.6460260281683
46.6185246140514	35.0010515365919	57.547104138634
53.8995350598555	16.6582106541752	66.2631923760004
44.8749424601714	18.6070062658872	86.1554478261682
46.3306522820713	22.0770114473006	80.3457591820368
39.2957943210185	46.4988307053004	61.1654998688374
51.6928058743991	10.9507476877679	63.9298781910063
65.9468203352558	23.3067370191473	59.9760798154889
44.2554166739813	25.086894382124	77.8736120792204
52.3153169336776	37.6040442317064	68.7889553465119
51.0176175728366	19.4325206854941	84.1098698885524
56.9291983264387	11.2925526279884	78.2370130570577
66.6987986657235	21.183202930423	65.9476465956046
52.8593872248645	19.9507525874907	86.7943696634322
50.9567739443957	11.7460179241923	65.9417122598001
37.7908804817736	37.5596108671621	65.8258157154156
67.8352835681201	27.205903245606	72.0458576159782
46.3566764465672	24.3108165098831	71.4011864584344
38.2768760823017	5.1125831174914	74.4431861138031
64.7196493520301	12.1531695789219	71.494633287517
49.7878275139782	6.9845606478545	52.5555937722089
61.988110337885	10.3900002017298	74.4047971791308
48.1915305783303	18.7932232722684	52.817883006512
58.7581824049867	36.1564085940914	96.0604865779096
50.9046766422807	3.58695927032019	62.7689728944102
73.1917840346761	10.4306853086114	53.3236702419366
47.6449839070136	12.9834611276453	62.6164167235011
56.2829517803994	21.3925550386286	68.1967772637545
69.479858822286	19.2567047922248	63.8381600058451
56.7404375901385	1.56887846245712	96.7251839270964
48.9925223910253	3.4813516193634	77.2754830249602
43.1014620148767	18.8074633783351	78.9763187355847
42.8041714896814	11.4473046475761	65.9087348594954
61.8783993691895	22.9506054102348	68.3705044772631
36.8439717324021	5.08668156034517	65.8210256833999
59.7128120689814	8.6505627632409	65.2089852510276
39.7505616843188	13.5966124333081	46.2880341139579
58.7703437209663	26.8945828942897	63.4949298638777
66.0887082252356	21.4328166192834	87.5965009478693
51.340171098304	24.7153515864458	57.4739452948282
54.8347040227753	25.9429506873664	76.633289634769
40.1836820670166	14.6713800616625	66.0000269154423
49.1319693469704	30.0569517151578	70.1964741076857
53.3733240523613	34.8301686953543	63.513973158875
42.0273464440084	26.8153254688718	67.2931311703073
58.6957267568585	25.7075742630317	72.1273202493766
48.0555993487926	29.0817725594405	77.0299508362235
65.3163016667363	15.3616117481336	70.3799773568105
59.8140687263108	24.3038314055008	63.4251422046804
54.6552614751981	35.3549700509174	66.4240602384451
51.8859355879039	27.7746507042427	59.6379073582368
37.155910901925	13.8339093889715	68.234880999881
44.6381009997469	35.6910931259426	64.2354906505031
44.3174986476137	9.89583972293353	71.165781394998
41.456936486101	18.2509455358733	85.9869967000285
58.5341008891235	25.3632729802145	78.4395118066352
53.3681342376995	42.7237645033856	71.0841837055519
40.4389362490649	24.8930021628395	64.4897227034599
62.1534491897078	14.0463432158834	55.8567245701918
50.2300213401158	18.3575536177787	68.2015647076388
52.8485527478226	20.6533633930749	63.6202437046576
50.749057762627	21.4976791359778	68.0854240526231
68.8707422149439	24.0443283972118	85.1694110866955
41.270017604959	25.120572069726	58.2612542004353
58.7262251885951	17.0188557624527	71.875756479204
50.111357964371	32.0929397290938	66.9518223256312
58.069545286149	30.9183214004866	82.7974626212958
51.0459397852622	21.9739190620248	86.1413422104988
81.670655523507	16.4130597774051	65.7618442685304
61.351518040908	18.589032577352	87.1192625643735
43.672618809566	9.53371727082426	84.9957045432177
60.0357205220072	13.0807742641826	75.0189837773605
51.4259982201062	2.24812140947768	75.6312288862978
68.3578599624192	14.0849203743365	75.5553187401401
26.8940466720224	22.6441586225532	72.9112878634272
65.5918179858727	25.9524167587465	55.9496850475416
40.5086217388149	27.7220626498569	69.6328914962312
48.7774980629042	23.1737489383229	73.6215623465685
60.6542045637838	11.6750846186428	69.1469106311519
39.2430801145216	14.0626905536289	66.1248782965453
45.3204048877659	-6.46580360480844	75.422039864673
60.254773167346	15.3530309959906	81.5435883681865
49.4469159370116	21.8610331812065	75.3865759533165
44.8682562356198	17.5116523502538	82.9198341424758
51.1205485331444	21.1717672131493	52.2186933635461
59.8108850236429	13.4387288228235	66.8380056224271
27.6623103019751	17.664613083693	93.7016843304709
52.9560261063972	15.6107600360734	64.5299597974209
68.7505184565633	8.00079154706385	86.6676473539927
54.7647762518603	31.0540310289908	79.1462511597026
76.5536032783206	4.06100531223695	71.8656756746661
38.7249358255162	23.0919712857129	72.289626053114
68.3242754642246	26.2070391754761	71.091352292043
59.3110942324437	13.8883757279022	59.7050338660796
58.8996726696364	35.8813915582583	53.3848955821628
57.0975257867655	24.0599829641954	75.1279121484967
47.9023875272709	25.242708644762	56.7412415126807
59.879836736811	6.8086417405476	71.6436324963032
39.8317021244912	3.739934293463	54.6698680342429
35.4435860367932	37.2251056032236	67.8474651947605
35.8327153242427	21.9548176884385	55.9957829066397
43.4630879005632	-2.49647978408665	86.0386857842793
52.6005163014532	16.9604171327914	81.1258696300926
64.9101706715352	26.0638631282109	76.3740037361828
53.8274486344397	12.7755201884897	69.3066608372465
42.406589957459	22.0225910989449	45.4760171819217
51.7338907416831	15.2910626481921	72.5995997218014
50.6480715164507	15.0589975709944	87.7430756133952
45.0106893346977	31.7448461949628	67.0032892750587
42.7916433649253	28.3665968489667	71.3702238296902
62.2210207559149	2.6623841740052	71.0126245333928
42.4612941007487	48.4819227128035	61.9166630688774
51.1214599100438	24.8257329271875	52.3650039737356
41.609300688615	8.8382942290436	66.3788646553764
62.9816441598849	9.65781144611431	74.8010488678805
52.0040073448889	27.0531867654566	55.5859080066269
60.7864746102174	36.9677582788161	81.8207569798585
49.7174528418772	15.9096102952832	67.6035477596457
52.2170187959789	29.6697800312742	68.7234248692318
50.7899973476141	18.4396152083044	72.6658061515293
57.762348205782	41.4629617948274	64.8356394006862
52.7043558353636	21.110921392215	71.2666924929931
43.3714196748096	16.5648827134864	83.4652022974875
41.4153669960662	13.8330836600982	69.8891181267028
53.9921197173857	24.066361446554	61.1765626588925
50.8666927179201	-5.47581455929646	71.8721510399048
45.8325653632885	32.1569791177173	72.4304189336445
57.497812726055	32.8388672431199	83.5848136742538
56.2796420074656	11.7360327702657	67.036479037941
57.3005104393988	33.8517303243814	51.0948194726827
42.7003457637264	23.8772911824761	75.290659057099
41.6402042716854	-0.535754107251801	47.224023272774
55.8207297437153	6.38321699383219	88.2291698245547
51.8429975743662	5.47308429205163	78.3867362592746
49.3890742814082	16.5212392061543	67.2811908825251
51.2795729673725	17.7663096940205	71.0055928805516
36.3530891972484	26.2607371465956	58.5173698952736
66.7786747773023	10.3752373317839	37.7953113757606
55.4350152075336	38.2011255753106	64.8503636455954
55.6580062423044	13.6420839930922	72.7323398797421
59.0183589429746	24.3585139326312	82.581325314734
53.9115416299832	40.6700674675525	65.0363932021127
54.2440927089213	12.7872719598561	83.3763160528391
39.7480125925484	20.3235959204357	82.602053594111
60.7154988242209	28.1325507077343	60.5855167786931
46.7086423265	27.1229478279812	65.9495509727021
54.5488189851844	-5.69814794198472	63.4145730148887
54.4395617704767	10.6318962371792	72.1476609343851
36.8847976848002	22.3061972839209	65.5063292594756
41.2397781787205	19.6034965270219	64.8418363518978
55.7833920075428	4.42437374801472	71.2604778715932
56.55272445054	19.3838139104107	65.2533724068387
49.2650624468305	25.6460126597946	61.299450903316
54.2932592025516	55.4548864034347	57.651444102465
55.7310823735248	31.7097949539979	74.9486277940869
48.6107295652236	16.810820166666	71.3995845089645
70.1561961237911	16.1748443524113	81.2258615356416
55.2208922611389	9.92468548160581	62.378777403509
66.9725051948362	27.6341174727102	84.2626120456968
27.1922200114617	11.0116934055683	73.7241892633251
51.6974771430051	12.4450032399478	60.0762782269172
38.6865669975095	22.5534282783572	81.4543021707314
55.7965048437336	20.9918538898158	77.303466115036
53.5351974696848	20.2157347307463	68.6015929397325
56.3497662473797	29.5897482374971	69.3416796092631
34.4837335582464	25.3270812438094	87.7686034570712
52.1956017175262	27.5106320482193	72.142176384382
50.5808906414445	24.8053354590255	79.7376998291959
41.708288388498	7.32235768870431	69.3863109222225
39.4645627083373	22.534943713913	64.6832325066848
40.0039813643295	31.5233273201298	75.8152182053467
45.4228395645202	43.6836334270336	70.1583654283939
32.8300070930701	21.920109568621	80.0924536764912
58.0551430493834	38.5421208332263	70.6744088491091
54.0315158676385	11.7792286488891	64.5618799533335
53.4421944235903	10.4495857704922	75.9466345195919
42.170770260368	25.2244018229042	74.2423883649275
43.4853283045547	16.2991886131556	57.6123103417688
54.9737502580793	26.8901991721063	62.968842816597
53.1476287528817	22.3031080888729	61.3050274701331
49.7037741436338	4.73679127887434	50.4779864972658
58.2956694255587	23.1138600440724	80.2415026970553
48.3672792767527	12.0776739593894	66.4813108052418
56.84440752248	12.3245316367512	63.1454768519288
57.9910403995038	21.8686384082449	78.156939957494
60.8915512071874	29.4146870744389	64.8956225693583
52.6014774342641	33.8113877842784	77.0469471588084
48.7214915824451	38.7471341445678	62.4992703051098
57.3791827714561	25.4846300880256	70.6510720529126
50.9474115028655	36.5509790212751	79.7679979705824
43.5109772561292	11.445245334746	70.9655027689777
44.1950903530527	13.7290908439587	85.6068621147
51.9970618708083	18.6728894843961	65.8415873968255
44.9326190493554	28.6639450103341	57.9459288925207
51.8511472956712	11.7181294903575	62.0335098765144
42.8132674491556	10.5192786498268	81.9456176392008
48.2809294956223	19.8629042992687	58.0886022279364
33.1159667777399	14.1769303417908	64.8237732249313
41.7850734914533	27.6977708123706	91.0337691734466
29.3435894443933	35.0139447270191	74.9637111975668
53.5974096600311	21.2027688228571	57.8329336562883
58.5073110091493	27.4535488975786	70.4049088416462
42.1361567114102	9.93341160391963	75.5101562452942
38.2141891841377	0.5004842026967	72.6010935238073
59.0202790979967	13.7345854577168	60.1307622490055
52.3762322503931	10.2651638020029	65.8231564596746
46.1304523650999	26.5231506721572	72.0767185966028
56.3469156490611	26.7957274928746	70.1667309905182
54.3609048049489	-1.26288662557118	64.2870872747369
38.1078925155789	14.2428984846919	73.2313991562112
50.9903358567143	22.2050862845599	58.7374861570658
57.2464021596458	26.6846486236314	71.7875307790957
52.0477684259657	16.4737240566504	59.7877312920639
43.801807098437	20.4430974324511	67.1384812499315
61.4505172819433	17.5570880799366	56.3971798799624
62.4289982122131	28.8810904293906	70.4495475961661
44.4719423462906	15.4835190964094	64.5207729514137
47.2229549515579	32.2533941390975	74.2445120033449
57.7556406621641	24.25438492103	65.8725484823336
32.380372626143	26.9607260420228	69.2156946320409
62.9705183259876	34.2200663165142	98.1288581538702
55.5393227281267	28.1341873999102	69.884980330981
46.5526933294028	20.4135163039147	80.9955295605245
66.9410368166019	22.3283683085013	76.415616117906
32.5790241723706	18.5315617593255	73.325672252016
35.6389109062392	26.5470263119517	64.2659964635959
61.3205058758644	32.5448925105888	70.8538600771311
58.3672872327133	15.4886194122242	70.2861369318771
51.406663848561	31.2145606776297	57.1210019193932
59.1486112684093	16.6632933552331	64.6248386035582
40.196386816929	7.93779776679557	62.6190209486025
41.0275846801695	19.2103462209828	66.4221743722712
43.3005649745718	19.1046079341224	52.0403664025529
44.2278916566365	22.8869741516969	79.1068969907521
55.2266270704608	12.3155008644864	65.2051035631263
60.4283834304584	29.2307316420035	80.6160116219164
40.6856800799222	33.4099453316711	71.9297327872413
46.789227910861	18.1700702801681	69.5867076804167
47.0799637917321	37.3674565853014	77.8850434961114
65.6785851059003	38.5034562693638	63.3109586427125
60.4016746241171	0.685526606098726	83.6810526363414
51.2945669346109	1.45808481631565	75.2468822217327
58.0886494292863	17.5161239197872	58.537396633886
44.3205192051551	23.5576147120894	65.629014570656
46.9085603415671	14.3823160773101	55.8789232203888
53.5074861445704	3.90641942678661	77.7385863575521
59.4168098460092	15.5705576086277	70.2763416433024
49.5023076817744	24.2195136316885	63.8190795432429
39.5430093185121	3.72910331727877	78.4110865193104
47.817880592089	28.1927626095231	67.0454633626121
64.2506750230122	20.0977084728632	78.6777366589996
47.4282289375956	23.9854388401853	85.2916589442524
37.5079282901231	17.1047182140081	82.0959177983763
50.746208857221	43.3901235615137	72.5558733668986
53.1895244307983	6.61968370669577	78.6926769528923
54.6837613266897	8.78741410036732	59.738361885343
45.1801907588994	-4.46380297134858	78.3875360392982
56.9428755640952	25.875375019663	75.5504574934391
55.5993157242844	23.6902636739986	71.8518035034007
54.4002982993226	24.0370040225874	64.4185245850876
46.6737959284018	20.0118994366997	75.1421291280467
52.17634343834	-2.32884297058462	77.1222183101869
70.1910226418894	21.1502742865643	60.0485916782016
39.754904549947	26.7886121547331	71.0984976394594
